Det gjennomfoeres kvalitetskontroll av luftkvalitetsdata.QC-flagg viser hvilket nivaa av kvalitetskontroll dataene har vaert gjennom.QC=1 (Raadata) QC = 2(Automatisk kontrollerte data) QC= 3(Skalerte data) QC= 4(Kvalitetssikrede data / Godkjente data)
Ved kvalitetskontroll flagges verdier som gyldige eller ugyldige(f.eks ved instrumentfeil).QA = 0(Gyldig verdi) QA = 1(Ugyldig verdi)
Data er hentet fra loesningen https://luftkvalitet.nilu.no 
Fra-tid,Til-tid,Alnabru NO2 µg/m³,QA,QC,Bygdøy Alle NO2 µg/m³,QA,QC,Hjortnes NO2 µg/m³,QA,QC,Kirkeveien NO2 µg/m³,QA,QC,Manglerud NO2 µg/m³,QA,QC,Rv 4- Aker sykehus NO2 µg/m³,QA,QC
31.07.2022 00:00,31.07.2022 01:00,8.8,0,4,9.8,0,4,5,0,4,4.9,0,4,4,0,4,12.9,0,4
31.07.2022 01:00,31.07.2022 02:00,11.2,0,4,13.9,0,4,5,0,4,4.9,0,4,5.8,0,4,9.8,0,4
31.07.2022 02:00,31.07.2022 03:00,12.5,0,4,19.4,0,4,4.4,0,4,9.3,0,4,5.4,0,4,11.9,0,4
31.07.2022 03:00,31.07.2022 04:00,16.9,0,4,14.3,0,4,4.4,0,4,11.3,0,4,6,0,4,11.3,0,4
31.07.2022 04:00,31.07.2022 05:00,17.1,0,4,5.3,0,4,4.9,0,4,11.4,0,4,8.1,0,4,11.7,0,4
31.07.2022 05:00,31.07.2022 06:00,13,0,4,11.8,0,4,11.2,0,4,5.4,0,4,4.4,0,4,9.6,0,4
31.07.2022 06:00,31.07.2022 07:00,6.4,0,4,9,0,4,4.2,0,4,9,0,4,4.2,0,4,5.6,0,4
31.07.2022 07:00,31.07.2022 08:00,5.5,0,4,6.9,0,4,4.2,0,4,11.4,0,4,4.2,0,4,5.2,0,4
31.07.2022 08:00,31.07.2022 09:00,7.7,0,4,7.6,0,4,6.4,0,4,12.6,0,4,11.4,0,4,5.9,0,4
31.07.2022 09:00,31.07.2022 10:00,8.4,0,4,18.3,0,4,30.3,0,4,9.9,0,4,19.4,0,4,8.6,0,4
31.07.2022 10:00,31.07.2022 11:00,8.4,0,4,19.6,0,4,26.3,0,4,16.5,0,4,26.4,0,4,12.2,0,4
31.07.2022 11:00,31.07.2022 12:00,7.7,0,4,17.9,0,4,26.9,0,4,8.9,0,4,24.3,0,4,16.3,0,4
31.07.2022 12:00,31.07.2022 13:00,7,0,4,20.4,0,4,19.8,0,4,14.3,0,4,16.5,0,4,11.9,0,4
31.07.2022 13:00,31.07.2022 14:00,6.8,0,4,36.5,0,4,12.1,0,4,17,0,4,26.4,0,4,12.2,0,4
31.07.2022 14:00,31.07.2022 15:00,5.7,0,4,25.9,0,4,11.4,0,4,11.3,0,4,19.4,0,4,10.1,0,4
31.07.2022 15:00,31.07.2022 16:00,7,0,4,19,0,4,11.9,0,4,7.4,0,4,17.7,0,4,12,0,4
31.07.2022 16:00,31.07.2022 17:00,7.5,0,4,13.1,0,4,10,0,4,11.3,0,4,14.2,0,4,8.8,0,4
31.07.2022 17:00,31.07.2022 18:00,8.4,0,4,20.6,0,4,11.7,0,4,14.2,0,4,9.7,0,4,11.9,0,4
31.07.2022 18:00,31.07.2022 19:00,8.6,0,4,19.2,0,4,11,0,4,7.9,0,4,8.9,0,4,13.3,0,4
31.07.2022 19:00,31.07.2022 20:00,9.7,0,4,14.9,0,4,7.9,0,4,9.8,0,4,9.1,0,4,14.1,0,4
31.07.2022 20:00,31.07.2022 21:00,16.5,0,4,16.1,0,4,6.8,0,4,13,0,4,11.6,0,4,12.1,0,4
31.07.2022 21:00,31.07.2022 22:00,20.2,0,4,17.4,0,4,5.8,0,4,8.9,0,4,7.2,0,4,17.1,0,4
31.07.2022 22:00,31.07.2022 23:00,10.3,0,4,13.7,0,4,7.7,0,4,9.1,0,4,7.4,0,4,13.9,0,4
31.07.2022 23:00,01.08.2022 00:00,8.6,0,4,17.6,0,4,8.5,0,4,8.5,0,4,3.1,0,4,12.6,0,4
01.08.2022 00:00,01.08.2022 01:00,8.6,0,4,4.1,0,4,3.9,0,4,3.5,0,4,2.1,0,4,4.9,0,4
01.08.2022 01:00,01.08.2022 02:00,8.4,0,4,4.3,0,4,2.9,0,4,4.7,0,4,1.5,0,4,3.7,0,4
01.08.2022 02:00,01.08.2022 03:00,15.8,0,4,7.8,0,4,3.3,0,4,4.1,0,4,4.4,0,4,5.3,0,4
01.08.2022 03:00,01.08.2022 04:00,8.8,0,4,4.9,0,4,7.7,0,4,5.5,0,4,2.7,0,4,6,0,4
01.08.2022 04:00,01.08.2022 05:00,25.3,0,4,19,0,4,8.1,0,4,4.8,0,4,7.2,0,4,10.7,0,4
01.08.2022 05:00,01.08.2022 06:00,38.6,0,4,15.5,0,4,36.8,0,4,10.8,0,4,50.6,0,4,12.4,0,4
01.08.2022 06:00,01.08.2022 07:00,37.4,0,4,30.6,0,4,28.9,0,4,13.6,0,4,43,0,4,6.4,0,4
01.08.2022 07:00,01.08.2022 08:00,35.2,0,4,34.1,0,4,8.8,0,4,17.8,0,4,59.9,0,4,8,0,4
01.08.2022 08:00,01.08.2022 09:00,24.2,0,4,20.2,0,4,12.1,0,4,14.9,0,4,46.9,0,4,16.1,0,4
01.08.2022 09:00,01.08.2022 10:00,10.1,0,4,16,0,4,26.6,0,4,12.9,0,4,49.2,0,4,1.1,0,4
01.08.2022 10:00,01.08.2022 11:00,20,0,4,26,0,4,31.2,0,4,5.2,0,4,31.7,0,4,0.6,0,4
01.08.2022 11:00,01.08.2022 12:00,24.5,0,4,23.3,0,4,28,0,4,9.6,0,4,36,0,4,2.6,0,4
01.08.2022 12:00,01.08.2022 13:00,21.6,0,4,17.3,0,4,33.9,0,4,9.8,0,4,36,0,4,2.4,0,4
01.08.2022 13:00,01.08.2022 14:00,22,0,4,19.7,0,4,26.2,0,4,5.9,0,4,26.4,0,4,1.8,0,4
01.08.2022 14:00,01.08.2022 15:00,17.8,0,4,16.1,0,4,34.3,0,4,4,0,4,26.6,0,4,8.3,0,4
01.08.2022 15:00,01.08.2022 16:00,16.7,0,4,21.2,0,4,30.4,0,4,4.5,0,4,20.6,0,4,11.9,0,4
01.08.2022 16:00,01.08.2022 17:00,13.6,0,4,16,0,4,30.4,0,4,13.5,0,4,27.4,0,4,2.6,0,4
01.08.2022 17:00,01.08.2022 18:00,13,0,4,15.5,0,4,32.7,0,4,8.2,0,4,30.2,0,4,3.4,0,4
01.08.2022 18:00,01.08.2022 19:00,17.2,0,4,12.8,0,4,23.3,0,4,8.8,0,4,21.2,0,4,5,0,4
01.08.2022 19:00,01.08.2022 20:00,16.5,0,4,17.9,0,4,20.6,0,4,9.1,0,4,23,0,4,2.6,0,4
01.08.2022 20:00,01.08.2022 21:00,16.7,0,4,11.8,0,4,18.5,0,4,11.7,0,4,12.8,0,4,1.5,0,4
01.08.2022 21:00,01.08.2022 22:00,16.7,0,4,18.6,0,4,14.3,0,4,8.8,0,4,20.8,0,4,1,0,4
01.08.2022 22:00,01.08.2022 23:00,10.3,0,4,14.1,0,4,9.9,0,4,4.8,0,4,11.3,0,4,0.4,0,4
01.08.2022 23:00,02.08.2022 00:00,8.1,0,4,11.8,0,4,19.3,0,4,3.1,0,4,4.9,0,4,2.7,0,4
02.08.2022 00:00,02.08.2022 01:00,8.1,0,4,2.9,0,4,12.8,0,4,5.7,0,4,7.8,0,4,1.7,0,4
02.08.2022 01:00,02.08.2022 02:00,7.2,0,4,3.9,0,4,8.9,0,4,1.3,0,4,6.8,0,4,0.8,0,4
02.08.2022 02:00,02.08.2022 03:00,11,0,4,6.1,0,4,8,0,4,2.1,0,4,6.8,0,4,0.8,0,4
02.08.2022 03:00,02.08.2022 04:00,12.1,0,4,2.9,0,4,19.4,0,4,2,0,4,9.1,0,4,0.6,0,4
02.08.2022 04:00,02.08.2022 05:00,11.2,0,4,10.2,0,4,21.4,0,4,3.5,0,4,10.5,0,4,3.6,0,4
02.08.2022 05:00,02.08.2022 06:00,31.9,0,4,15.1,0,4,29.8,0,4,6,0,4,32.7,0,4,6.8,0,4
02.08.2022 06:00,02.08.2022 07:00,29.5,0,4,22.3,0,4,36.9,0,4,9.7,0,4,35,0,4,4.9,0,4
02.08.2022 07:00,02.08.2022 08:00,16.9,0,4,23.8,0,4,30.4,0,4,10.7,0,4,28.2,0,4,5.8,0,4
02.08.2022 08:00,02.08.2022 09:00,17.6,0,4,20.5,0,4,31.8,0,4,6.2,0,4,10.9,0,4,9,0,4
02.08.2022 09:00,02.08.2022 10:00,21.8,0,4,20.5,0,4,34.6,0,4,11,0,4,14.2,0,4,10.1,0,4
02.08.2022 10:00,02.08.2022 11:00,15,0,4,18.5,0,4,13.7,0,4,13.5,0,4,13,0,4,10.5,0,4
02.08.2022 11:00,02.08.2022 12:00,12.7,0,4,11.2,0,4,10.6,0,4,7,0,4,20.8,0,4,10.1,0,4
02.08.2022 12:00,02.08.2022 13:00,16.9,0,4,21.5,0,4,5.8,0,4,14.6,0,4,,1,4,13.9,0,4
02.08.2022 13:00,02.08.2022 14:00,14.5,0,4,18.7,0,4,5.4,0,4,14.7,0,4,16,0,4,15.2,0,4
02.08.2022 14:00,02.08.2022 15:00,19.3,0,4,25.5,0,4,6.6,0,4,11.6,0,4,12.5,0,4,13.6,0,4
02.08.2022 15:00,02.08.2022 16:00,22.6,0,4,25.3,0,4,5,0,4,8.6,0,4,12.9,0,4,18.9,0,4
02.08.2022 16:00,02.08.2022 17:00,27.2,0,4,17.8,0,4,6.4,0,4,9.6,0,4,7.4,0,4,25.3,0,4
02.08.2022 17:00,02.08.2022 18:00,20.4,0,4,13.9,0,4,4.8,0,4,8,0,4,12.7,0,4,20.1,0,4
02.08.2022 18:00,02.08.2022 19:00,23,0,4,12.7,0,4,4.8,0,4,8,0,4,9.2,0,4,12.3,0,4
02.08.2022 19:00,02.08.2022 20:00,13.6,0,4,10.8,0,4,3.5,0,4,4.4,0,4,7.8,0,4,11.8,0,4
02.08.2022 20:00,02.08.2022 21:00,10.1,0,4,11.2,0,4,,1,4,5.4,0,4,9.2,0,4,9.8,0,4
02.08.2022 21:00,02.08.2022 22:00,10.3,0,4,10.6,0,4,2.7,0,4,4.5,0,4,9.4,0,4,8,0,4
02.08.2022 22:00,02.08.2022 23:00,5.9,0,4,13.3,0,4,9.6,0,4,4,0,4,11.1,0,4,7.8,0,4
02.08.2022 23:00,03.08.2022 00:00,6.6,0,4,13.3,0,4,13.1,0,4,4.9,0,4,7.6,0,4,10.3,0,4
03.08.2022 00:00,03.08.2022 01:00,8.3,0,4,7.1,0,4,4.2,0,4,3.8,0,4,2.9,0,4,6.8,0,4
03.08.2022 01:00,03.08.2022 02:00,9,0,4,12.9,0,4,2.5,0,4,3.4,0,4,3.3,0,4,9.4,0,4
03.08.2022 02:00,03.08.2022 03:00,13.4,0,4,9,0,4,7.9,0,4,3.4,0,4,2.4,0,4,7.8,0,4
03.08.2022 03:00,03.08.2022 04:00,8.1,0,4,4.7,0,4,0.4,0,4,2,0,4,0.8,0,4,2.6,0,4
03.08.2022 04:00,03.08.2022 05:00,10.5,0,4,3.9,0,4,0.2,0,4,1.7,0,4,1.6,0,4,1.9,0,4
03.08.2022 05:00,03.08.2022 06:00,20.2,0,4,10.2,0,4,1.2,0,4,4.3,0,4,6.4,0,4,8.6,0,4
03.08.2022 06:00,03.08.2022 07:00,18.6,0,4,14.5,0,4,4.7,0,4,5.7,0,4,11.5,0,4,10.8,0,4
03.08.2022 07:00,03.08.2022 08:00,16.7,0,4,15.1,0,4,1,0,4,18,0,4,8.8,0,4,11,0,4
03.08.2022 08:00,03.08.2022 09:00,16.9,0,4,17.3,0,4,3.9,0,4,19.7,0,4,11.1,0,4,12.1,0,4
03.08.2022 09:00,03.08.2022 10:00,11.8,0,4,15.9,0,4,3.3,0,4,20.2,0,4,12.7,0,4,10.8,0,4
03.08.2022 10:00,03.08.2022 11:00,15.6,0,4,15.9,0,4,6.2,0,4,11.8,0,4,10.9,0,4,9.5,0,4
03.08.2022 11:00,03.08.2022 12:00,11.4,0,4,13.7,0,4,3.3,0,4,9.3,0,4,7.6,0,4,,1,4
03.08.2022 12:00,03.08.2022 13:00,16.9,0,4,11.8,0,4,3.1,0,4,9.5,0,4,10,0,4,6.8,0,4
03.08.2022 13:00,03.08.2022 14:00,11.8,0,4,19.7,0,4,10.3,0,4,8.7,0,4,7.8,0,4,6.5,0,4
03.08.2022 14:00,03.08.2022 15:00,15.1,0,4,17.7,0,4,4.1,0,4,9.9,0,4,11.7,0,4,10.5,0,4
03.08.2022 15:00,03.08.2022 16:00,13.8,0,4,14.1,0,4,3.2,0,4,10,0,4,7.8,0,4,8.5,0,4
03.08.2022 16:00,03.08.2022 17:00,9.2,0,4,11.6,0,4,2.8,0,4,14,0,4,8.8,0,4,5,0,4
03.08.2022 17:00,03.08.2022 18:00,8.8,0,4,14.3,0,4,10.3,0,4,7.6,0,4,8.6,0,4,7.3,0,4
03.08.2022 18:00,03.08.2022 19:00,10.7,0,4,9.4,0,4,2.8,0,4,6,0,4,6.3,0,4,7.2,0,4
03.08.2022 19:00,03.08.2022 20:00,8.1,0,4,9,0,4,2.8,0,4,4,0,4,5.7,0,4,6.3,0,4
03.08.2022 20:00,03.08.2022 21:00,7.2,0,4,13.1,0,4,4.3,0,4,5.7,0,4,4.7,0,4,8.6,0,4
03.08.2022 21:00,03.08.2022 22:00,5.9,0,4,10.2,0,4,2.4,0,4,6.7,0,4,3.5,0,4,8,0,4
03.08.2022 22:00,03.08.2022 23:00,6.1,0,4,8.4,0,4,1.7,0,4,5.9,0,4,3,0,4,7.5,0,4
03.08.2022 23:00,04.08.2022 00:00,6.6,0,4,8.6,0,4,1.5,0,4,11.1,0,4,3.5,0,4,7.3,0,4
04.08.2022 00:00,04.08.2022 01:00,7.2,0,4,4.3,0,4,1.7,0,4,12.5,0,4,4.5,0,4,4.3,0,4
04.08.2022 01:00,04.08.2022 02:00,5.5,0,4,3.7,0,4,2.1,0,4,3.1,0,4,3.9,0,4,4.7,0,4
04.08.2022 02:00,04.08.2022 03:00,7.7,0,4,3.3,0,4,1.7,0,4,3.6,0,4,2.2,0,4,4,0,4
04.08.2022 03:00,04.08.2022 04:00,8.8,0,4,5.9,0,4,1.9,0,4,4.8,0,4,1.8,0,4,7.6,0,4
04.08.2022 04:00,04.08.2022 05:00,13.1,0,4,4.9,0,4,1.3,0,4,3.1,0,4,2.4,0,4,10.4,0,4
04.08.2022 05:00,04.08.2022 06:00,18.8,0,4,14.5,0,4,3.4,0,4,13.7,0,4,8,0,4,18.6,0,4
04.08.2022 06:00,04.08.2022 07:00,17.7,0,4,19.1,0,4,3.4,0,4,14.3,0,4,8,0,4,15.7,0,4
04.08.2022 07:00,04.08.2022 08:00,16.2,0,4,17.3,0,4,2.7,0,4,13.4,0,4,5.9,0,4,13,0,4
04.08.2022 08:00,04.08.2022 09:00,15.5,0,4,14.9,0,4,6.1,0,4,9.7,0,4,13.3,0,4,9.7,0,4
04.08.2022 09:00,04.08.2022 10:00,,1,4,14.7,0,4,3.1,0,4,8.7,0,4,18,0,4,7.6,0,4
04.08.2022 10:00,04.08.2022 11:00,16.4,0,4,12.2,0,4,4.4,0,4,15.5,0,4,10.4,0,4,5.5,0,4
04.08.2022 11:00,04.08.2022 12:00,11.4,0,4,14.9,0,4,5.2,0,4,5.2,0,4,11.1,0,4,7.2,0,4
04.08.2022 12:00,04.08.2022 13:00,16,0,4,15.9,0,4,4.2,0,4,7.7,0,4,10.6,0,4,6.8,0,4
04.08.2022 13:00,04.08.2022 14:00,17.5,0,4,17.8,0,4,17.8,0,4,8.1,0,4,10.4,0,4,10,0,4
04.08.2022 14:00,04.08.2022 15:00,17.5,0,4,24.3,0,4,5.8,0,4,19.5,0,4,12.5,0,4,23.2,0,4
04.08.2022 15:00,04.08.2022 16:00,14.7,0,4,31.8,0,4,28.2,0,4,16,0,4,21.1,0,4,31.6,0,4
04.08.2022 16:00,04.08.2022 17:00,15.6,0,4,27.3,0,4,47.5,0,4,19.8,0,4,52.2,0,4,13.3,0,4
04.08.2022 17:00,04.08.2022 18:00,28.9,0,4,31.6,0,4,32.2,0,4,12.2,0,4,63.3,0,4,7.9,0,4
04.08.2022 18:00,04.08.2022 19:00,28.5,0,4,26.1,0,4,21.7,0,4,11.2,0,4,60.4,0,4,23.1,0,4
04.08.2022 19:00,04.08.2022 20:00,26.5,0,4,24.5,0,4,16.5,0,4,16.1,0,4,14.5,0,4,29.5,0,4
04.08.2022 20:00,04.08.2022 21:00,23.3,0,4,28.2,0,4,24.9,0,4,14.3,0,4,21.7,0,4,31.3,0,4
04.08.2022 21:00,04.08.2022 22:00,17.6,0,4,25.3,0,4,10.4,0,4,16.5,0,4,8,0,4,15.6,0,4
04.08.2022 22:00,04.08.2022 23:00,10.3,0,4,17.3,0,4,5,0,4,8.8,0,4,7.1,0,4,9.7,0,4
04.08.2022 23:00,05.08.2022 00:00,13,0,4,10.8,0,4,4.8,0,4,7.3,0,4,9.4,0,4,9.5,0,4
05.08.2022 00:00,05.08.2022 01:00,11,0,4,8.4,0,4,5.2,0,4,6.7,0,4,6.9,0,4,6.7,0,4
05.08.2022 01:00,05.08.2022 02:00,9,0,4,9.4,0,4,7.7,0,4,5,0,4,6.7,0,4,5.3,0,4
05.08.2022 02:00,05.08.2022 03:00,14.7,0,4,7.8,0,4,14,0,4,9.8,0,4,6.5,0,4,9.7,0,4
05.08.2022 03:00,05.08.2022 04:00,11.7,0,4,8.9,0,4,14.8,0,4,5.6,0,4,6.1,0,4,4.6,0,4
05.08.2022 04:00,05.08.2022 05:00,25,0,4,9.9,0,4,17.3,0,4,3.9,0,4,25.6,0,4,5.3,0,4
05.08.2022 05:00,05.08.2022 06:00,26.3,0,4,16.3,0,4,27.8,0,4,5.3,0,4,39.8,0,4,7.2,0,4
05.08.2022 06:00,05.08.2022 07:00,38.1,0,4,28.3,0,4,29.9,0,4,8.4,0,4,44.2,0,4,13.1,0,4
05.08.2022 07:00,05.08.2022 08:00,25.9,0,4,25.6,0,4,25.5,0,4,6.8,0,4,36.1,0,4,6.6,0,4
05.08.2022 08:00,05.08.2022 09:00,23.7,0,4,18.7,0,4,15.2,0,4,9,0,4,47,0,4,4.6,0,4
05.08.2022 09:00,05.08.2022 10:00,16.3,0,4,,1,4,22.1,0,4,,1,4,26.1,0,4,0.3,0,4
05.08.2022 10:00,05.08.2022 11:00,16.5,0,4,,1,4,13.7,0,4,8.7,0,4,30,0,4,0.3,0,4
05.08.2022 11:00,05.08.2022 12:00,18.9,0,4,,1,4,4.7,0,4,8.6,0,4,32.8,0,4,3.3,0,4
05.08.2022 12:00,05.08.2022 13:00,16.7,0,4,24.7,0,4,4.7,0,4,10.4,0,4,27.1,0,4,7,0,4
05.08.2022 13:00,05.08.2022 14:00,17.2,0,4,29.4,0,4,9.9,0,4,16.4,0,4,30.2,0,4,10.7,0,4
05.08.2022 14:00,05.08.2022 15:00,15.2,0,4,23.8,0,4,8.7,0,4,8.3,0,4,27.3,0,4,15.2,0,4
05.08.2022 15:00,05.08.2022 16:00,18.5,0,4,33.7,0,4,11.6,0,4,13.4,0,4,27.5,0,4,5.9,0,4
05.08.2022 16:00,05.08.2022 17:00,11.9,0,4,27.7,0,4,12,0,4,6.1,0,4,26.7,0,4,0.6,0,4
05.08.2022 17:00,05.08.2022 18:00,9.5,0,4,22.6,0,4,35.9,0,4,7.2,0,4,23.4,0,4,1.1,0,4
05.08.2022 18:00,05.08.2022 19:00,9.5,0,4,16.3,0,4,27.5,0,4,10.2,0,4,30.2,0,4,0.7,0,4
05.08.2022 19:00,05.08.2022 20:00,8.8,0,4,19.6,0,4,19.3,0,4,7.5,0,4,27.9,0,4,1,0,4
05.08.2022 20:00,05.08.2022 21:00,9.3,0,4,21.4,0,4,26.7,0,4,3.1,0,4,26.9,0,4,0.7,0,4
05.08.2022 21:00,05.08.2022 22:00,8.6,0,4,13.5,0,4,15.6,0,4,2,0,4,23.2,0,4,0.8,0,4
05.08.2022 22:00,05.08.2022 23:00,4.2,0,4,6.1,0,4,11.4,0,4,1.5,0,4,11,0,4,2.6,0,4
05.08.2022 23:00,06.08.2022 00:00,8.6,0,4,9.2,0,4,12,0,4,2.1,0,4,7.7,0,4,1.9,0,4
06.08.2022 00:00,06.08.2022 01:00,9.5,0,4,5.1,0,4,16.4,0,4,2.7,0,4,7.7,0,4,0.3,0,4
06.08.2022 01:00,06.08.2022 02:00,7.8,0,4,13.5,0,4,9.4,0,4,2.5,0,4,5.5,0,4,0.4,0,4
06.08.2022 02:00,06.08.2022 03:00,4.2,0,4,6.8,0,4,9,0,4,1.9,0,4,10,0,4,0.1,0,4
06.08.2022 03:00,06.08.2022 04:00,16.8,0,4,5.2,0,4,2.9,0,4,1.6,0,4,5.5,0,4,1,0,4
06.08.2022 04:00,06.08.2022 05:00,16.3,0,4,2.7,0,4,8.6,0,4,1.6,0,4,5.3,0,4,6.1,0,4
06.08.2022 05:00,06.08.2022 06:00,14.6,0,4,5.6,0,4,19.5,0,4,4,0,4,7.1,0,4,1.7,0,4
06.08.2022 06:00,06.08.2022 07:00,9.1,0,4,9.2,0,4,9.6,0,4,1.7,0,4,9.4,0,4,3.1,0,4
06.08.2022 07:00,06.08.2022 08:00,10,0,4,12.9,0,4,3.1,0,4,2.9,0,4,16.8,0,4,7.9,0,4
06.08.2022 08:00,06.08.2022 09:00,9.7,0,4,10.9,0,4,13.6,0,4,2.4,0,4,17,0,4,6.2,0,4
06.08.2022 09:00,06.08.2022 10:00,11.1,0,4,12.1,0,4,9.4,0,4,2.1,0,4,22.3,0,4,3.2,0,4
06.08.2022 10:00,06.08.2022 11:00,6.7,0,4,16.3,0,4,3.1,0,4,2.2,0,4,15.5,0,4,2.9,0,4
06.08.2022 11:00,06.08.2022 12:00,5.8,0,4,24.1,0,4,3.3,0,4,4.3,0,4,15.5,0,4,3.1,0,4
06.08.2022 12:00,06.08.2022 13:00,7.3,0,4,22.3,0,4,4.1,0,4,3.2,0,4,18.2,0,4,0.7,0,4
06.08.2022 13:00,06.08.2022 14:00,6.5,0,4,23.5,0,4,14,0,4,4.3,0,4,25.4,0,4,0.8,0,4
06.08.2022 14:00,06.08.2022 15:00,6.2,0,4,21.9,0,4,20.3,0,4,4.5,0,4,18.6,0,4,1.5,0,4
06.08.2022 15:00,06.08.2022 16:00,7.6,0,4,19.2,0,4,10.2,0,4,8.7,0,4,18.2,0,4,2.2,0,4
06.08.2022 16:00,06.08.2022 17:00,7.1,0,4,16.6,0,4,10.8,0,4,3.6,0,4,21.5,0,4,3.6,0,4
06.08.2022 17:00,06.08.2022 18:00,8.2,0,4,19.9,0,4,6,0,4,4,0,4,18.6,0,4,1.8,0,4
06.08.2022 18:00,06.08.2022 19:00,8.2,0,4,13.5,0,4,5.6,0,4,2.5,0,4,19.2,0,4,1.3,0,4
06.08.2022 19:00,06.08.2022 20:00,7.8,0,4,11.9,0,4,3.1,0,4,3.3,0,4,18,0,4,1.8,0,4
06.08.2022 20:00,06.08.2022 21:00,9.3,0,4,16,0,4,4.3,0,4,3.8,0,4,15.7,0,4,3.3,0,4
06.08.2022 21:00,06.08.2022 22:00,9.8,0,4,23.1,0,4,2.6,0,4,2.7,0,4,19.8,0,4,12.4,0,4
06.08.2022 22:00,06.08.2022 23:00,17.9,0,4,17.4,0,4,13.1,0,4,3.9,0,4,22.3,0,4,1.1,0,4
06.08.2022 23:00,07.08.2022 00:00,32.7,0,4,19.1,0,4,21.3,0,4,5.7,0,4,25.6,0,4,5,0,4
07.08.2022 00:00,07.08.2022 01:00,22.6,0,4,14.4,0,4,8.3,0,4,5.6,0,4,9.8,0,4,0.7,0,4
07.08.2022 01:00,07.08.2022 02:00,17.1,0,4,14.4,0,4,13.8,0,4,4.4,0,4,19.2,0,4,7.1,0,4
07.08.2022 02:00,07.08.2022 03:00,28.1,0,4,8.3,0,4,19.6,0,4,5.7,0,4,8.3,0,4,10,0,4
07.08.2022 03:00,07.08.2022 04:00,25.5,0,4,7.1,0,4,19.8,0,4,5.6,0,4,6.1,0,4,7,0,4
07.08.2022 04:00,07.08.2022 05:00,25.2,0,4,4.8,0,4,15.6,0,4,4.5,0,4,3.8,0,4,10.6,0,4
07.08.2022 05:00,07.08.2022 06:00,25.7,0,4,6.2,0,4,11.8,0,4,5.3,0,4,3.2,0,4,7.7,0,4
07.08.2022 06:00,07.08.2022 07:00,21.7,0,4,8.1,0,4,15.8,0,4,3.8,0,4,3.8,0,4,15.9,0,4
07.08.2022 07:00,07.08.2022 08:00,12.2,0,4,11.5,0,4,8.9,0,4,6,0,4,4.4,0,4,18.1,0,4
07.08.2022 08:00,07.08.2022 09:00,6.9,0,4,9.9,0,4,3.2,0,4,18.2,0,4,5.6,0,4,7.7,0,4
07.08.2022 09:00,07.08.2022 10:00,8.3,0,4,17.4,0,4,6.2,0,4,11.3,0,4,14.9,0,4,7.3,0,4
07.08.2022 10:00,07.08.2022 11:00,6.5,0,4,13,0,4,3.4,0,4,5.3,0,4,16.1,0,4,12.9,0,4
07.08.2022 11:00,07.08.2022 12:00,5.2,0,4,15.8,0,4,5.3,0,4,6.2,0,4,19.6,0,4,9.2,0,4
07.08.2022 12:00,07.08.2022 13:00,4.7,0,4,19.1,0,4,15.8,0,4,6.8,0,4,19.8,0,4,6.9,0,4
07.08.2022 13:00,07.08.2022 14:00,3.6,0,4,18.5,0,4,14.5,0,4,14.9,0,4,17.2,0,4,6.3,0,4
07.08.2022 14:00,07.08.2022 15:00,3.6,0,4,15.2,0,4,7,0,4,6.2,0,4,15.7,0,4,9.1,0,4
07.08.2022 15:00,07.08.2022 16:00,5.2,0,4,23,0,4,5.1,0,4,10,0,4,24,0,4,9.4,0,4
07.08.2022 16:00,07.08.2022 17:00,7,0,4,27.1,0,4,5.5,0,4,8.9,0,4,21.3,0,4,8.7,0,4
07.08.2022 17:00,07.08.2022 18:00,7,0,4,19.7,0,4,4.4,0,4,7.8,0,4,21.9,0,4,7.3,0,4
07.08.2022 18:00,07.08.2022 19:00,7.2,0,4,18.9,0,4,2.9,0,4,10.9,0,4,21.1,0,4,12.5,0,4
07.08.2022 19:00,07.08.2022 20:00,9,0,4,22.2,0,4,4.6,0,4,11.4,0,4,33.4,0,4,8.4,0,4
07.08.2022 20:00,07.08.2022 21:00,9.2,0,4,26.3,0,4,4.8,0,4,14.8,0,4,30.7,0,4,11,0,4
07.08.2022 21:00,07.08.2022 22:00,9,0,4,23.4,0,4,4.8,0,4,14,0,4,20.7,0,4,12.9,0,4
07.08.2022 22:00,07.08.2022 23:00,12.1,0,4,24.3,0,4,4.6,0,4,9.3,0,4,6,0,4,11.8,0,4
07.08.2022 23:00,08.08.2022 00:00,7.9,0,4,16.5,0,4,20.6,0,4,7.5,0,4,4.8,0,4,9.4,0,4
08.08.2022 00:00,08.08.2022 01:00,7.9,0,4,9.1,0,4,7.5,0,4,5.5,0,4,4,0,4,6.5,0,4
08.08.2022 01:00,08.08.2022 02:00,7.6,0,4,7.3,0,4,5.8,0,4,5.1,0,4,4.4,0,4,7.5,0,4
08.08.2022 02:00,08.08.2022 03:00,12.7,0,4,7.3,0,4,6.1,0,4,4.8,0,4,3.8,0,4,8.6,0,4
08.08.2022 03:00,08.08.2022 04:00,14.7,0,4,11.4,0,4,17.6,0,4,5.2,0,4,2.5,0,4,8,0,4
08.08.2022 04:00,08.08.2022 05:00,18,0,4,14.5,0,4,20.4,0,4,10,0,4,8.3,0,4,11.4,0,4
08.08.2022 05:00,08.08.2022 06:00,27.3,0,4,16.5,0,4,21.8,0,4,11.8,0,4,16.9,0,4,21.1,0,4
